"","Date","Quadrat","Meter.point","Sampler","Recorder","Bedrock","Boulder","Cobble","Sand.Gravel.Pebble","Water","SiteHeightYear","SUBSTRATE.ROCK","SUBSTRATE.SAND","WATER","Pebble","SAND.SCOUR","SUBSTRATE.Clam.shell","Site","Zone","Year","UID","Shore_height_cm"
"702","2017-05-25",2,3,"KJ","LL",NA,4,10,NA,NA,"Meay Channel MID 2017",NA,"40",NA,39,NA,NA,"Meay Channel","MID",2017,"Meay Channel MID 2017 2",NA
"703","2017-05-25",3,7,"SS","KD",NA,27,NA,NA,NA,"Meay Channel MID 2017",NA,"35","1",38,NA,NA,"Meay Channel","MID",2017,"Meay Channel MID 2017 3",NA
"704","2017-05-25",4,8,"KJ","LL",NA,NA,20,NA,NA,"Meay Channel MID 2017",NA,"24",NA,48,NA,NA,"Meay Channel","MID",2017,"Meay Channel MID 2017 4",NA
"705","2017-05-25",5,11,"SCL","SCL",NA,28,10,NA,NA,"Meay Channel MID 2017",NA,"32",NA,16,NA,NA,"Meay Channel","MID",2017,"Meay Channel MID 2017 5",NA
"706","2017-05-25",6,22,"KJ","LL",NA,NA,8,NA,NA,"Meay Channel MID 2017",NA,"20","35",70,NA,NA,"Meay Channel","MID",2017,"Meay Channel MID 2017 6",NA
"707","2017-05-25",7,23,"KJ","LL",NA,NA,4,NA,NA,"Meay Channel MID 2017",NA,"40","29",41,NA,NA,"Meay Channel","MID",2017,"Meay Channel MID 2017 7",NA
"708","2017-05-25",8,26,"PTM","PTM",NA,NA,50,NA,NA,"Meay Channel MID 2017",NA,"15","34",25,NA,NA,"Meay Channel","MID",2017,"Meay Channel MID 2017 8",NA
"709","2017-05-25",9,31,"SS","KD",NA,NA,NA,NA,NA,"Meay Channel MID 2017",NA,"10","34",90,NA,NA,"Meay Channel","MID",2017,"Meay Channel MID 2017 9",NA
"710","2017-05-25",10,33,"SS","KD",NA,NA,30,NA,NA,"Meay Channel MID 2017",NA,"35","21",35,NA,NA,"Meay Channel","MID",2017,"Meay Channel MID 2017 10",NA
"711","2017-05-25",1,2,"SCL","SCL",NA,14,NA,NA,NA,"Meay Channel HIGH 2017",NA,"70","79",5,NA,NA,"Meay Channel","HIGH",2017,"Meay Channel HIGH 2017 1",NA
"712","2017-05-25",2,4,"SCL","SCL",NA,24,2,NA,NA,"Meay Channel HIGH 2017",NA,"65","48",4,NA,NA,"Meay Channel","HIGH",2017,"Meay Channel HIGH 2017 2",NA
"713","2017-05-25",3,6,"KJ","LL",NA,39,NA,NA,NA,"Meay Channel HIGH 2017",NA,"61",NA,NA,NA,NA,"Meay Channel","HIGH",2017,"Meay Channel HIGH 2017 3",NA
"714","2017-05-25",4,7,"SS","KD",NA,27,NA,NA,NA,"Meay Channel HIGH 2017",NA,"66","28",4,NA,NA,"Meay Channel","HIGH",2017,"Meay Channel HIGH 2017 4",NA
"715","2017-05-25",5,8,"SCL","SCL",100,NA,NA,NA,NA,"Meay Channel HIGH 2017",NA,"25",NA,0.5,NA,NA,"Meay Channel","HIGH",2017,"Meay Channel HIGH 2017 5",NA
"716","2017-05-25",6,11,"KJ","LL",NA,NA,3,NA,NA,"Meay Channel HIGH 2017",NA,"5","92",NA,NA,NA,"Meay Channel","HIGH",2017,"Meay Channel HIGH 2017 6",NA
"717","2017-05-25",7,16,"PTM","PTM",NA,13,2,NA,NA,"Meay Channel HIGH 2017",NA,"40",NA,25,NA,NA,"Meay Channel","HIGH",2017,"Meay Channel HIGH 2017 7",NA
"718","2017-05-25",8,26,"SS","KD",NA,NA,NA,NA,NA,"Meay Channel HIGH 2017",NA,"96",NA,NA,NA,NA,"Meay Channel","HIGH",2017,"Meay Channel HIGH 2017 8",NA
"719","2017-05-25",9,29,"KJ","LL",NA,NA,NA,NA,NA,"Meay Channel HIGH 2017",NA,"100",NA,NA,NA,NA,"Meay Channel","HIGH",2017,"Meay Channel HIGH 2017 9",NA
"720","2017-05-25",10,34,"SS","KD",100,NA,NA,NA,NA,"Meay Channel HIGH 2017",NA,NA,NA,NA,NA,NA,"Meay Channel","HIGH",2017,"Meay Channel HIGH 2017 10",NA
"721","2018-06-12",1,1,"Sam","Liam",NA,88,NA,NA,NA,"West Beach LOW 2018",NA,NA,NA,12,NA,NA,"West Beach","LOW",2018,"West Beach LOW 2018 1",124
"722","2018-06-12",2,6,"SCL","SCL",NA,40,40,NA,NA,"West Beach LOW 2018",NA,NA,"37",20,NA,NA,"West Beach","LOW",2018,"West Beach LOW 2018 2",107
"723","2018-06-12",3,8,"Lauran","Soren",NA,100,NA,NA,NA,"West Beach LOW 2018",NA,NA,NA,NA,NA,NA,"West Beach","LOW",2018,"West Beach LOW 2018 3",138
"724","2018-06-12",4,17,"PTM","PTM",NA,30,70,NA,NA,"West Beach LOW 2018",NA,NA,NA,NA,NA,NA,"West Beach","LOW",2018,"West Beach LOW 2018 4",90
"725","2018-06-12",5,18,"SCL","SCL",NA,67,33,NA,NA,"West Beach LOW 2018",NA,NA,"2",NA,NA,NA,"West Beach","LOW",2018,"West Beach LOW 2018 5",104
"726","2018-06-12",6,21,"Lauran","Soren",NA,56,44,NA,NA,"West Beach LOW 2018",NA,NA,"1",NA,NA,NA,"West Beach","LOW",2018,"West Beach LOW 2018 6",112
"727","2018-06-12",7,23,"Sam","Liam",NA,35,60,NA,NA,"West Beach LOW 2018",NA,NA,NA,5,NA,NA,"West Beach","LOW",2018,"West Beach LOW 2018 7",117
"728","2018-06-12",8,29,"SCL","SCL",NA,56,32,NA,NA,"West Beach LOW 2018",NA,NA,"3",12,NA,NA,"West Beach","LOW",2018,"West Beach LOW 2018 8",90
"729","2018-06-12",9,33,"Sam","Liam",NA,100,NA,NA,NA,"West Beach LOW 2018",NA,NA,NA,NA,NA,NA,"West Beach","LOW",2018,"West Beach LOW 2018 9",135
"730","2018-06-12",10,34,"Lauran","Soren",NA,50,50,NA,NA,"West Beach LOW 2018",NA,NA,"4",NA,NA,NA,"West Beach","LOW",2018,"West Beach LOW 2018 10",103
"731","2018-06-12",1,1,"SCL","SCL",NA,95,4,NA,NA,"West Beach MID 2018",NA,"2","1",1,NA,NA,"West Beach","MID",2018,"West Beach MID 2018 1",171
"732","2018-06-12",2,4,"Lauran","Soren",NA,65,35,NA,NA,"West Beach MID 2018",NA,NA,"5",NA,NA,NA,"West Beach","MID",2018,"West Beach MID 2018 2",197
"733","2018-06-12",3,12,"PTM","PTM",NA,21,69,NA,NA,"West Beach MID 2018",NA,NA,"21",NA,NA,NA,"West Beach","MID",2018,"West Beach MID 2018 3",203
"734","2018-06-12",4,15,"SCL","SCL",NA,56,34,NA,NA,"West Beach MID 2018",NA,NA,"4",10,NA,NA,"West Beach","MID",2018,"West Beach MID 2018 4",160
"735","2018-06-12",5,17,"Sam","Liam",NA,93,7,NA,NA,"West Beach MID 2018",NA,NA,NA,NA,NA,NA,"West Beach","MID",2018,"West Beach MID 2018 5",174
"736","2018-06-12",6,20,"Sam","Liam",NA,94,6,NA,NA,"West Beach MID 2018",NA,NA,NA,NA,NA,NA,"West Beach","MID",2018,"West Beach MID 2018 6",182
"737","2018-06-12",7,23,"Lauran","Soren",NA,97,3,NA,NA,"West Beach MID 2018",NA,NA,"10",NA,NA,NA,"West Beach","MID",2018,"West Beach MID 2018 7",165
"738","2018-06-12",8,26,"PTM","PTM",NA,68,30,NA,NA,"West Beach MID 2018",NA,NA,NA,NA,NA,NA,"West Beach","MID",2018,"West Beach MID 2018 8",196
"739","2018-06-12",9,46,"Sam","Liam",NA,35,10,NA,NA,"West Beach MID 2018",NA,NA,NA,55,NA,NA,"West Beach","MID",2018,"West Beach MID 2018 9",181
"740","2018-06-12",10,48,"Sam","Liam",NA,75,5,NA,NA,"West Beach MID 2018",NA,NA,NA,20,NA,NA,"West Beach","MID",2018,"West Beach MID 2018 10",170
"741","2018-06-12",1,3,"Soren","Lauran",NA,50,50,NA,NA,"West Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2018,"West Beach HIGH 2018 1",257
"742","2018-06-12",2,5,"SCL","SCL",78,12,10,NA,NA,"West Beach HIGH 2018",NA,NA,"14",NA,NA,NA,"West Beach","HIGH",2018,"West Beach HIGH 2018 2",259
"743","2018-06-12",3,6,"SCL","SCL",95,5,NA,NA,NA,"West Beach HIGH 2018",NA,NA,"50",NA,NA,NA,"West Beach","HIGH",2018,"West Beach HIGH 2018 3",242
"744","2018-06-12",4,14,"Soren","Lauran",NA,40,60,NA,NA,"West Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2018,"West Beach HIGH 2018 4",242
"745","2018-06-12",5,17,"Sam","Liam",NA,77,12,NA,NA,"West Beach HIGH 2018",NA,NA,NA,11,NA,NA,"West Beach","HIGH",2018,"West Beach HIGH 2018 5",234
"746","2018-06-12",6,29,"Sam","Liam",NA,100,NA,NA,NA,"West Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2018,"West Beach HIGH 2018 6",320
"747","2018-06-12",7,33,"Sam","Liam",NA,100,NA,NA,NA,"West Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2018,"West Beach HIGH 2018 7",302
"748","2018-06-12",8,37,"Soren","Lauran",NA,75,25,NA,NA,"West Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2018,"West Beach HIGH 2018 8",282
"749","2018-06-12",9,42,"Sam","Liam",NA,100,NA,NA,NA,"West Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2018,"West Beach HIGH 2018 9",352
"750","2018-06-12",10,43,"Sam","Liam",NA,96,2,NA,NA,"West Beach HIGH 2018",NA,NA,NA,2,NA,NA,"West Beach","HIGH",2018,"West Beach HIGH 2018 10",256
"751","2018-06-13",1,2,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,"3","6",NA,NA,NA,"Fifth Beach","LOW",2018,"Fifth Beach LOW 2018 1",152
"752","2018-06-13",2,3,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,"7","3",NA,NA,NA,"Fifth Beach","LOW",2018,"Fifth Beach LOW 2018 2",137
"753","2018-06-13",3,5,"LML","SRH",100,NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,"80",NA,NA,NA,NA,"Fifth Beach","LOW",2018,"Fifth Beach LOW 2018 3",138
"754","2018-06-13",4,6,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,"2","4",NA,NA,NA,"Fifth Beach","LOW",2018,"Fifth Beach LOW 2018 4",128
"755","2018-06-13",5,7,"SMS","LJMC",100,NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW",2018,"Fifth Beach LOW 2018 5",166
"756","2018-06-13",6,10,"PTM","GSB",100,NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,"0","0",NA,NA,NA,"Fifth Beach","LOW",2018,"Fifth Beach LOW 2018 6",124
"757","2018-06-13",7,13,"LML","SRH",100,NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW",2018,"Fifth Beach LOW 2018 7",137
"758","2018-06-13",8,14,"LML","SRH",100,NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW",2018,"Fifth Beach LOW 2018 8",147
"759","2018-06-13",9,17,"SMS","LJMC",100,NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW",2018,"Fifth Beach LOW 2018 9",169
"760","2018-06-13",10,22,"SMS","LJMC",100,NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,NA,"11",NA,NA,NA,"Fifth Beach","LOW",2018,"Fifth Beach LOW 2018 10",200
"761","2018-06-13",1,5,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"3",NA,NA,NA,"Fifth Beach","MID",2018,"Fifth Beach MID 2018 1",221
"762","2018-06-13",2,7,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"2",NA,NA,NA,"Fifth Beach","MID",2018,"Fifth Beach MID 2018 2",201
"763","2018-06-13",3,9,"PTM","GSB",100,NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"37",NA,NA,NA,"Fifth Beach","MID",2018,"Fifth Beach MID 2018 3",203
"764","2018-06-13",4,13,"SRH","LML",100,NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"2",NA,NA,NA,"Fifth Beach","MID",2018,"Fifth Beach MID 2018 4",234
"765","2018-06-13",5,14,"SRH","LML",100,NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"4",NA,NA,NA,"Fifth Beach","MID",2018,"Fifth Beach MID 2018 5",224
"766","2018-06-13",6,16,"SMS","LJMC",100,NA,NA,NA,NA,"Fifth Beach MID 2018",NA,"1","5",NA,NA,NA,"Fifth Beach","MID",2018,"Fifth Beach MID 2018 6",222
"767","2018-06-13",7,18,"SMS","LJMC",100,NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","MID",2018,"Fifth Beach MID 2018 7",225
"768","2018-06-13",8,19,"SMS","LJMC",100,NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"25",NA,NA,NA,"Fifth Beach","MID",2018,"Fifth Beach MID 2018 8",231
"769","2018-06-13",9,22,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"1",NA,NA,NA,"Fifth Beach","MID",2018,"Fifth Beach MID 2018 9",232
"770","2018-06-13",10,26,"PTM","GSB",100,NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"1",NA,NA,NA,"Fifth Beach","MID",2018,"Fifth Beach MID 2018 10",259
"771","2018-06-13",1,3,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2018,"Fifth Beach HIGH 2018 1",345
"772","2018-06-13",2,4,"SMS","LJMC",100,NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2018,"Fifth Beach HIGH 2018 2",381
"773","2018-06-13",3,5,"SMS","LJMC",100,NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2018,"Fifth Beach HIGH 2018 3",370
"774","2018-06-13",4,8,"PTM","GSB",100,NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2018,"Fifth Beach HIGH 2018 4",326
"775","2018-06-13",5,9,"PTM","GSB",100,NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2018,"Fifth Beach HIGH 2018 5",336
"776","2018-06-13",6,10,"LML","SRH",100,NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2018,"Fifth Beach HIGH 2018 6",305
"777","2018-06-13",7,13,"SMS","LJMC",100,NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2018,"Fifth Beach HIGH 2018 7",311
"778","2018-06-13",8,17,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2018,"Fifth Beach HIGH 2018 8",338
"779","2018-06-13",9,21,"SMS","LJMC",100,NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,"3",NA,NA,NA,"Fifth Beach","HIGH",2018,"Fifth Beach HIGH 2018 9",319
"780","2018-06-13",10,24,"LML","SRH",100,NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2018,"Fifth Beach HIGH 2018 10",377
"781","2018-06-14",1,2,"LL","TF",100,NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2018,"North Beach LOW 2018 1",122
"782","2018-06-14",2,3,"SCL","SCL",100,NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2018,"North Beach LOW 2018 2",97
"783","2018-06-14",3,4,"SCL","SCL",100,NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,"1",NA,NA,NA,"North Beach","LOW",2018,"North Beach LOW 2018 3",106
"784","2018-06-14",4,6,"SMS","LJMC",100,NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2018,"North Beach LOW 2018 4",100
"785","2018-06-14",5,7,"PTM","PTM",100,NA,NA,NA,NA,"North Beach LOW 2018",NA,"2","22",NA,NA,NA,"North Beach","LOW",2018,"North Beach LOW 2018 5",96
"786","2018-06-14",6,9,"SMS","LJMC",100,NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2018,"North Beach LOW 2018 6",114
"787","2018-06-14",7,17,"LL","TF",100,NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,"4",NA,NA,NA,"North Beach","LOW",2018,"North Beach LOW 2018 7",148
"788","2018-06-14",8,18,"LL","TF",100,NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2018,"North Beach LOW 2018 8",171
"789","2018-06-14",9,21,"SMS","LJMC",100,NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2018,"North Beach LOW 2018 9",130
"790","2018-06-14",10,23,"SCL","SCL",100,NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2018,"North Beach LOW 2018 10",157
"791","2018-06-14",1,3,"SCL","SCL",100,NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"0.5",NA,NA,NA,"North Beach","MID",2018,"North Beach MID 2018 1",213
"792","2018-06-14",2,7,"LL","TF",100,NA,NA,NA,NA,"North Beach MID 2018",NA,NA,NA,NA,NA,NA,"North Beach","MID",2018,"North Beach MID 2018 2",233
"793","2018-06-14",3,12,"SMS","LJMC",100,NA,NA,NA,NA,"North Beach MID 2018",NA,NA,NA,NA,NA,NA,"North Beach","MID",2018,"North Beach MID 2018 3",275
"794","2018-06-14",4,13,"SMS","LJMC",100,NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"3",NA,NA,NA,"North Beach","MID",2018,"North Beach MID 2018 4",278
"795","2018-06-14",5,14,"PTM","PTM",100,NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"2",NA,NA,NA,"North Beach","MID",2018,"North Beach MID 2018 5",281
"796","2018-06-14",6,16,"LL","TF",100,NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"20",NA,NA,NA,"North Beach","MID",2018,"North Beach MID 2018 6",253
"797","2018-06-14",7,18,"SMS","LJMC",100,NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"3",NA,NA,NA,"North Beach","MID",2018,"North Beach MID 2018 7",267
"798","2018-06-14",8,19,"SMS","LJMC",100,NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"32",NA,NA,NA,"North Beach","MID",2018,"North Beach MID 2018 8",279
"799","2018-06-14",9,20,"SCL","SCL",100,NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"9",NA,NA,NA,"North Beach","MID",2018,"North Beach MID 2018 9",279
"800","2018-06-14",10,24,"LL","TF",100,NA,NA,NA,NA,"North Beach MID 2018",NA,NA,NA,NA,NA,NA,"North Beach","MID",2018,"North Beach MID 2018 10",278
"801","2018-06-14",1,3,"SMS","LJMC",100,NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2018,"North Beach HIGH 2018 1",341
"802","2018-06-14",2,5,"SCL","SCL",100,NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2018,"North Beach HIGH 2018 2",319
"803","2018-06-14",3,7,"PTM","PTM",100,NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2018,"North Beach HIGH 2018 3",334
"804","2018-06-14",4,12,"TF","LL",100,NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2018,"North Beach HIGH 2018 4",315
"805","2018-06-14",5,14,"SMS","LJMC",100,NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2018,"North Beach HIGH 2018 5",267
"806","2018-06-14",6,15,"SMS","LJMC",100,NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2018,"North Beach HIGH 2018 6",276
"807","2018-06-14",7,17,"TF","LL",100,NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2018,"North Beach HIGH 2018 7",303
"808","2018-06-14",8,18,"LL","TF",100,NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2018,"North Beach HIGH 2018 8",292
"809","2018-06-14",9,20,"SCL","SCL",100,NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2018,"North Beach HIGH 2018 9",219
"810","2018-06-14",10,21,"PTM","PTM",100,NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2018,"North Beach HIGH 2018 10",230
"811","2018-06-14",1,6,"SCL","SCL",NA,NA,55,NA,NA,"Meay Channel LOW 2018",NA,"13",NA,30,NA,2,"Meay Channel","LOW",2018,"Meay Channel LOW 2018 1",NA
"812","2018-06-14",2,11,"SCL","SCL",NA,NA,37,NA,NA,"Meay Channel LOW 2018",NA,"26",NA,37,NA,0.5,"Meay Channel","LOW",2018,"Meay Channel LOW 2018 2",NA
"813","2018-06-14",3,14,"PTM","PTM",NA,NA,47,NA,NA,"Meay Channel LOW 2018",NA,"6",NA,38,NA,6,"Meay Channel","LOW",2018,"Meay Channel LOW 2018 3",NA
"814","2018-06-14",4,16,"SCL","SCL",NA,NA,34,NA,NA,"Meay Channel LOW 2018",NA,"15",NA,49,NA,2,"Meay Channel","LOW",2018,"Meay Channel LOW 2018 4",NA
"815","2018-06-14",5,22,"LJC","SMS",NA,NA,28,NA,NA,"Meay Channel LOW 2018",NA,"52",NA,10,NA,1,"Meay Channel","LOW",2018,"Meay Channel LOW 2018 5",NA
"816","2018-06-14",6,24,"PTM","PTM",NA,NA,50,NA,NA,"Meay Channel LOW 2018",NA,"9","15",41,NA,2,"Meay Channel","LOW",2018,"Meay Channel LOW 2018 6",NA
"817","2018-06-14",7,25,"LJC","SMS",NA,NA,33,NA,NA,"Meay Channel LOW 2018",NA,"0",NA,25,NA,5,"Meay Channel","LOW",2018,"Meay Channel LOW 2018 7",NA
"818","2018-06-14",8,26,"SCL","SCL",NA,NA,61,NA,NA,"Meay Channel LOW 2018",NA,"5","2",33,NA,1,"Meay Channel","LOW",2018,"Meay Channel LOW 2018 8",NA
"819","2018-06-14",9,39,"SCL","SCL",NA,26,36,NA,NA,"Meay Channel LOW 2018",NA,"7","0.5",31,NA,2,"Meay Channel","LOW",2018,"Meay Channel LOW 2018 9",NA
"820","2018-06-14",10,42,"SMS","LJC",NA,NA,28,NA,NA,"Meay Channel LOW 2018",NA,"5",NA,67,NA,4,"Meay Channel","LOW",2018,"Meay Channel LOW 2018 10",NA
"821","2018-06-14",1,2,"LJC","SMS",NA,NA,45,NA,NA,"Meay Channel MID 2018",NA,"49","10",6,NA,6,"Meay Channel","MID",2018,"Meay Channel MID 2018 1",NA
"822","2018-06-14",2,4,"PTM","PTM",NA,NA,0,NA,NA,"Meay Channel MID 2018",NA,"35","24",32,NA,9,"Meay Channel","MID",2018,"Meay Channel MID 2018 2",NA
"823","2018-06-14",3,7,"SMS","LJC",NA,NA,39,NA,NA,"Meay Channel MID 2018",NA,"8",NA,48,NA,5,"Meay Channel","MID",2018,"Meay Channel MID 2018 3",NA
"824","2018-06-14",4,8,"SCL","SCL",NA,NA,44,NA,NA,"Meay Channel MID 2018",NA,"16",NA,40,NA,4,"Meay Channel","MID",2018,"Meay Channel MID 2018 4",NA
"825","2018-06-14",5,21,"LJC","SMS",NA,NA,19,NA,NA,"Meay Channel MID 2018",NA,"41",NA,40,NA,3,"Meay Channel","MID",2018,"Meay Channel MID 2018 5",NA
"826","2018-06-14",6,22,"SMS","LJC",NA,NA,31,NA,NA,"Meay Channel MID 2018",NA,"49","31",20,NA,1,"Meay Channel","MID",2018,"Meay Channel MID 2018 6",NA
"827","2018-06-14",7,29,"PTM","PTM",NA,NA,41,NA,NA,"Meay Channel MID 2018",NA,"32","25",19,NA,9,"Meay Channel","MID",2018,"Meay Channel MID 2018 7",NA
"828","2018-06-14",8,34,"PTM","PTM",NA,NA,31,NA,NA,"Meay Channel MID 2018",NA,"25",NA,60,NA,2,"Meay Channel","MID",2018,"Meay Channel MID 2018 8",NA
"829","2018-06-14",9,35,"SCL","SCL",NA,NA,3,NA,NA,"Meay Channel MID 2018",NA,"8","1",86,NA,3,"Meay Channel","MID",2018,"Meay Channel MID 2018 9",NA
"830","2018-06-14",10,36,"SCL","SCL",NA,NA,16,NA,NA,"Meay Channel MID 2018",NA,"28","0",52,NA,4,"Meay Channel","MID",2018,"Meay Channel MID 2018 10",NA
"831","2018-06-14",1,1,"PTM","PTM",NA,NA,2,NA,NA,"Meay Channel HIGH 2018",NA,"60","29",38,NA,18,"Meay Channel","HIGH",2018,"Meay Channel HIGH 2018 1",NA
"832","2018-06-14",2,4,"PTM","PTM",NA,19,2,NA,NA,"Meay Channel HIGH 2018",NA,"59",NA,23,NA,11,"Meay Channel","HIGH",2018,"Meay Channel HIGH 2018 2",NA
"833","2018-06-14",3,5,"PTM","PTM",NA,18,4,NA,NA,"Meay Channel HIGH 2018",NA,"80","16",6,NA,7,"Meay Channel","HIGH",2018,"Meay Channel HIGH 2018 3",NA
"834","2018-06-14",4,6,"PTM","PTM",NA,34,4,NA,NA,"Meay Channel HIGH 2018",NA,"64",NA,7,NA,9,"Meay Channel","HIGH",2018,"Meay Channel HIGH 2018 4",NA
"835","2018-06-14",5,12,"LJC","LJC",NA,NA,29,NA,NA,"Meay Channel HIGH 2018",NA,"66",NA,5,NA,4,"Meay Channel","HIGH",2018,"Meay Channel HIGH 2018 5",NA
"836","2018-06-14",6,18,"SCL","SCL",NA,66,NA,NA,NA,"Meay Channel HIGH 2018",NA,"12","27",18,NA,4,"Meay Channel","HIGH",2018,"Meay Channel HIGH 2018 6",NA
"837","2018-06-14",7,22,"LJC","SMS",NA,NA,34,NA,NA,"Meay Channel HIGH 2018",NA,"23","18",43,NA,15,"Meay Channel","HIGH",2018,"Meay Channel HIGH 2018 7",NA
"838","2018-06-14",8,24,"PTM","PTM",NA,29,NA,NA,NA,"Meay Channel HIGH 2018",NA,"43",NA,18,NA,18,"Meay Channel","HIGH",2018,"Meay Channel HIGH 2018 8",NA
"839","2018-06-14",9,26,"SCL","SCL",NA,9,3,NA,NA,"Meay Channel HIGH 2018",NA,"8","1",86,NA,3,"Meay Channel","HIGH",2018,"Meay Channel HIGH 2018 9",NA
"840","2018-06-14",10,28,"SMS","LJC",NA,30,NA,NA,NA,"Meay Channel HIGH 2018",NA,"38","20",11,NA,21,"Meay Channel","HIGH",2018,"Meay Channel HIGH 2018 10",NA
