date,temp_pine,temp_mcinnes,temp_addenbroke,sal_pine,sal_mcinnes,sal_addenbroke,pca1,pca2
2017-12-29,NA,6.1,1,NA,31.4,NA,-2.2441110652542386,0.04297252288773056
2017-12-30,8,5.8,-3,31.3,31.4,NA,-2.68064180358489,0.8616169349351144
2017-12-31,8.2,6.1,-2,31.5,31.4,NA,-2.394979429043898,0.815124221884013
2018-01-01,7.6,7,1.5,31.2,31.4,NA,-2.0080704410780945,-0.08315947468867908
2018-01-02,NA,7,3,NA,31.3,NA,-1.6168809263158817,-0.06747331602667188
2018-01-03,7.9,7.7,4,31.1,31.2,NA,-1.3942486482436263,-0.31228921949462785
2018-01-04,8,8,4,31.4,31.4,NA,-1.2823831894369904,-0.25854694041854825
2018-01-05,NA,7.8,4,NA,31.1,NA,-1.1633126572340136,-0.04798115531022776
2018-01-06,8,7.2,4,31.4,31,NA,-1.4618694063028255,-0.2506728981988572
2018-01-07,NA,8.2,4,NA,31,NA,-1.0033661433909393,0.03740750774536761
2018-01-08,NA,8.8,6,NA,31.8,NA,-0.4960958898348883,-0.13707982846073172
2018-01-09,NA,7.6,3.5,NA,32.1,NA,-1.3101235348534104,-0.015032904140652184
2018-01-10,8.8,7,3,31.3,31.8,NA,-1.2795147289161086,0.3617860086594224
2018-01-11,8.4,6.7,1,31.7,31.9,NA,-1.783532146673403,0.4518186689292396
2018-01-12,8.2,6.6,-0.5,31.2,31.6,NA,-2.0889423611241402,0.5748078899432394
2018-01-13,NA,6.9,NA,NA,31.7,NA,-1.7420449935031594,0.007578140899613611
2018-01-14,8.6,7.2,5.5,31.2,31.6,NA,-1.0006624590325273,-0.1458976843015405
2018-01-15,8.5,7.4,6,NA,31.7,NA,-0.9357296381718123,-0.28302625828274935
2018-01-16,NA,8,6.5,NA,31.6,NA,-0.7491512968231775,-0.3834997372692955
2018-01-17,NA,7.9,6.5,NA,31.5,NA,-0.789137925283946,-0.4048469030331943
2018-01-18,NA,8.3,6,NA,31.8,NA,-0.696029032138731,-0.24381565728022572
2018-01-19,NA,8.4,5.5,NA,31.5,NA,-0.7228800243758227,-0.14682590881895408
2018-01-20,NA,7.7,NA,NA,31.6,NA,-1.2694366377893334,0.005521906758514825
2018-01-21,NA,7.3,NA,NA,32.1,NA,-1.505740815646247,0.00655002382906383
2018-01-22,7.8,7.7,2.5,31.3,31.9,NA,-1.6326649581041857,-0.1335892088496254
2018-01-23,NA,7.8,4,NA,31.9,NA,-1.1633126572340136,-0.04798115531022776
2018-01-24,8.3,7.1,3,31.2,31.7,NA,-1.4798695892176186,0.07732652883964121
2018-01-25,NA,7.2,1.5,NA,31.6,NA,-1.7374205314879245,0.2021487635932444
2018-01-26,8.1,6.8,1,31.4,31.7,NA,-1.8947707520110177,0.2807492789263859
2018-01-27,7.9,6.5,0.5,31.3,31.5,NA,-2.1158137324258055,0.2487769734596648
2018-01-28,NA,6.4,2.5,NA,31.3,NA,-1.923638317778353,-0.11991372791269195
2018-01-29,8.2,7.3,3,31.1,31.6,NA,-1.4795561624831084,0.01866297337625366
2018-01-30,8,8,2,31.3,32.2,NA,-1.540860765941805,0.05531313365274079
2018-01-31,NA,7.1,2,NA,32,NA,-1.710569539250833,0.10515901513197268
2018-02-01,8.1,7.7,3,30.7,31.2,NA,-1.4343711815321383,-0.041969092642055714
2018-02-02,8.2,8.7,5.5,30.3,31.7,NA,-0.8423583123368781,-0.38744169309731724
2018-02-03,8.2,8.3,6.5,30.4,31.5,NA,-0.8028626325173881,-0.5404347090231163
2018-02-04,8.4,8.3,6.5,30.2,32.1,NA,-0.7137463775534917,-0.4270446192061877
2018-02-05,NA,8.1,5,NA,31,NA,-0.9096775304559886,-0.135224823413278
2018-02-06,NA,7.5,3.5,NA,30.9,NA,-1.3501101633141794,-0.03638006990455174
2018-02-07,NA,7.8,6,NA,31.2,NA,-0.8959621744425744,-0.3505514860997199
2018-02-08,NA,7,5,NA,31.2,NA,-1.3495304435244426,-0.3700436468161649
2018-02-09,NA,6.4,1,NA,30.7,NA,-2.1241511798719324,0.10701402017942738
2018-02-10,7.9,5.6,-1.5,30.5,28.9,NA,-2.576213302904685,0.5714953450281066
2018-02-11,8,5.9,1,30.7,29.8,NA,-2.1412508734670306,0.23291253151507446
2018-02-12,8.1,5.3,-1.5,30.7,28.8,NA,-2.554404379265478,0.6878382006774183
2018-02-13,NA,6.2,2,NA,29.6,NA,-2.0704491953977504,-0.08696547674311732
2018-02-14,8,7.6,1,30.7,28.8,NA,-1.7598426626271302,0.21618019179823103
2018-02-15,7.8,6.5,1,30.9,30.2,NA,-2.0957524657815503,0.11361691003337808
2018-02-16,8.1,6.9,1.5,30.6,31,NA,-1.8077155807765843,0.20130000513110227
2018-02-17,7.8,8,0,30.3,30.3,NA,-1.8884545974105158,0.2557831179071021
2018-02-18,7.7,5.2,-1.5,30.9,30.8,NA,-2.7550726663014986,0.462042276321024
2018-02-19,7.8,5.3,-4,30.7,31.1,NA,-3.01117573234234,0.9100781585411378
2018-02-20,7.8,6.3,-3.5,30.6,31,NA,-2.7221985671338422,0.8217705872487016
2018-02-21,7.7,6.3,-1,30.8,30.8,NA,-2.443659723984771,0.3727504497511263
2018-02-22,NA,6.3,-1,NA,32.1,NA,-2.4314882911241398,0.3882371852050207
2018-02-23,NA,6.1,-2,NA,31,NA,-2.6451367894413966,0.4968280190719696
2018-02-24,NA,6.4,0,NA,31.5,NA,-2.2578264212676515,0.258299185574174
2018-02-25,7.7,6.4,0.5,31.1,31.3,NA,-2.2273657644979306,0.1363711389201981
2018-02-26,7.4,6.6,1,30.7,31.7,NA,-2.251549198601112,-0.1141475248779388
2018-02-27,NA,6.9,3,NA,31.3,NA,-1.6568675547766498,-0.08882048179057037
2018-02-28,NA,6.8,1,NA,31.7,NA,-1.964204666028858,0.19240268323502285
2018-03-01,7.6,7.1,2,31.2,31.6,NA,-1.9210152698436618,-0.16260874848396287
2018-03-02,NA,7,1.5,NA,31.5,NA,-1.8173937884094613,0.1594544320654472
2018-03-03,8.1,7.4,-1,31,31.5,NA,-2.0186336658664557,0.5887038213329068
2018-03-04,8,7.1,0,31.4,31.3,NA,-2.0012603364206853,0.37803150522118273
2018-03-05,7.8,6.8,1,31.5,31.4,NA,-2.0284451344568613,0.11066414420099396
2018-03-06,7.8,7,2,31.6,31.4,NA,-1.8543347919879953,-0.04823440338957338
2018-03-07,8.2,7.4,3.5,31,31.6,NA,-1.392500991248675,-0.06078630041903012
2018-03-08,7.8,7.2,3,31.1,31.4,NA,-1.6802244495191292,-0.2071329509801407
2018-03-09,NA,6.8,1.5,NA,31.4,NA,-1.8973670453309979,0.11676010053764951
2018-03-10,NA,7,4.5,NA,31,NA,-1.4163680642223029,-0.2944010641187917
2018-03-11,NA,7.1,3,NA,31.4,NA,-1.576894297855113,-0.04612615026277319
2018-03-12,NA,6.7,5,NA,31.6,NA,-1.4694903289067485,-0.43408514410786114
2018-03-13,NA,7.1,5,NA,31.6,NA,-1.3095438150636747,-0.34869648105226636
2018-03-14,7.8,7.1,5,31.1,31.5,NA,-1.444182650122544,-0.5200087697739685
2018-03-15,8.1,7.9,3,31,31.6,NA,-1.3894996273156794,-0.043937603196978474
2018-03-16,NA,7.9,2.5,NA,31,NA,-1.323838890866824,0.20029375854579073
2018-03-17,8.3,7.7,4.5,31.6,31.3,NA,-1.1513967441896307,-0.16397405837859397
2018-03-18,8.2,7.4,2.5,31.6,31.5,NA,-1.5217397795010823,0.09614373661661446
2018-03-19,8.2,7.8,4,31.5,31.3,NA,-1.2381384886895537,-0.14318834004669787
2018-03-20,7.9,7.5,5,31.4,31.1,NA,-1.3098814142076778,-0.4672507459753497
2018-03-21,8.1,7.6,2,31.8,31.5,NA,-1.5860457468927749,0.11594519967105019
2018-03-22,7.7,7.5,1,31.3,31.6,NA,-1.9159528221812032,0.047079312350300516
2018-03-23,8,7.9,1,31.7,31.7,NA,-1.6925353313024416,0.2132274259658468
2018-03-24,7.8,8,2,31.2,31.2,NA,-1.629977020905701,-0.05807695616418729
2018-03-25,NA,7.3,3,NA,31.8,NA,-1.4969210409335763,-0.003431818734975938
2018-03-26,NA,7.2,3,NA,31.9,NA,-1.5369076693943444,-0.02477898449887456
2018-03-27,8.1,7.5,5,31.4,31.9,NA,-1.2207651592437825,-0.35386065615842216
2018-03-28,8,7.3,4,31.2,31.4,NA,-1.4394336291945966,-0.2516571534763186
2018-03-29,7.9,8.1,4.5,31,31.6,NA,-1.2398861456845052,-0.3946912591222957
2018-03-30,8.3,8.2,4,31.4,31.7,NA,-1.1038372527746876,-0.09043031624807862
2018-03-31,NA,9.1,3,NA,30.8,NA,-0.7771617286397409,0.3808171650152043
2018-04-01,8.2,9.1,0.5,31.4,31.4,NA,-1.398809145165997,0.39327147097106013
2018-04-02,8,8.3,0,31.3,31.3,NA,-1.7320310111219315,0.36622044189164593
2018-04-03,8,9.1,1,31.2,31.7,NA,-1.4233060060036888,0.2014163626363102
2018-04-04,NA,8.9,2.5,NA,31.6,NA,-0.9239726062591382,0.41376541618477897
2018-04-05,NA,8.8,6.5,NA,30.8,NA,-0.4292582691370285,-0.21272241115810459
2018-04-06,NA,8.7,7,NA,30.9,NA,-0.40240727689993805,-0.30971215961937726
2018-04-07,NA,9.7,5,NA,30.7,NA,-0.2698914750836911,0.20632982880910403
2018-04-08,8.2,7.3,7,31.3,31,NA,-0.9626010094734789,-0.6090571747663248
2018-04-09,8.5,7.7,7.5,31.2,31.1,NA,-0.6745641244685133,-0.5213740796686005
2018-04-10,NA,7.9,6.5,NA,31.3,NA,-0.789137925283946,-0.4048469030331943
2018-04-11,NA,8.6,6,NA,32.4,NA,-0.5760691467564261,-0.17977415998852994
2018-04-12,8.6,7.4,4,31.3,32.6,NA,-1.1496490871946794,0.08752886069700362
2018-04-13,NA,7.3,5,NA,31.4,NA,-1.2295705581421368,-0.3060021495244679
2018-04-14,NA,7.4,4,NA,32,NA,-1.3232591710770871,-0.13336981836582223
2018-04-15,NA,8.7,3,NA,31.9,NA,-0.9371082424828154,0.29542850195960874
2018-04-16,8.8,9.3,5.5,31.1,31.6,NA,-0.44039488479581285,-0.053176955311301025
2018-04-17,8.7,9.7,4.5,31.3,31.3,NA,-0.5244486920972513,0.04312101570603329
2018-04-18,8.7,10.1,4.5,31.3,31.5,NA,-0.43470558366433354,0.03918399459618773
2018-04-19,NA,8.6,5,NA,30.8,NA,-0.7097443881521451,-0.02848899459378285
2018-04-20,8.6,8.2,6,31.4,31.2,NA,-0.7116852938240298,-0.23420525559397656
2018-04-21,8.6,9.6,4,31.6,31.3,NA,-0.6560619908136321,0.06587524459285321
2018-04-22,8.9,10.2,4,31.1,31.1,NA,-0.3877729457184116,0.23005484765347714
2018-04-23,NA,9.5,4,NA,31.3,NA,-0.48353997340094745,0.3149206626760527
2018-04-24,8.9,9.6,7,31.5,31.5,NA,-0.13467124361056607,-0.23482973178868824
2018-04-25,8.5,10,7,31.4,30.3,NA,-0.2231606451054399,-0.4655469325323899
2018-04-26,9,9.9,8,31.6,31,NA,0.10643300344847753,-0.33801748974825324
2018-04-27,NA,10.1,9,NA,30.5,NA,0.4247560043422615,-0.31342216971428555
2018-04-28,8.9,9.9,8.5,31.4,30.6,NA,0.1264942700927335,-0.4731775531745394
2018-04-29,8.9,10.4,5,31.5,30.9,NA,-0.21366260324954514,0.07115630006290997
2018-04-30,9.1,9.8,5.5,31.4,31.2,NA,-0.19454161680882248,0.11198690302678337
2018-05-01,9.2,10.5,5.5,31.5,31.1,NA,0.007066950430731173,0.16179216099301746
2018-05-02,9,11.5,7,31.5,31,NA,0.33616664892774084,-0.19683553715199067
2018-05-03,8.9,10.3,8,31.1,31.5,NA,0.15161798439944763,-0.3986495557665626
2018-05-04,9.4,10,9,31.5,31.5,NA,0.4363400787369059,-0.2691516024275031
2018-05-05,9.4,10.8,9,31.7,31.4,NA,0.6158262956027415,-0.2770256446471941
2018-05-06,NA,11.2,9,NA,31.4,NA,0.8646089174107164,-0.07860334631139765
2018-05-07,NA,11.1,9,NA,31.2,NA,0.8246222889499483,-0.09995051207529626
2018-05-08,NA,10.8,9,NA,31.3,NA,0.7046624035676422,-0.16399200936699318
2018-05-09,9.4,9.9,10,31.2,31.6,NA,0.543143089881084,-0.4250973841856863
2018-05-10,9.5,10.3,10,31,31.4,NA,0.6774443257959495,-0.372339360387068
2018-05-11,9.6,9.2,10,31.3,31.9,NA,0.475208905087373,-0.3048175074265289
2018-05-12,9.7,12.7,9.5,31.5,30.4,NA,1.2403998372311473,-0.2041063787113914
2018-05-13,NA,12.6,11,NA,31.1,NA,1.691772198652916,-0.08231335640630578
2018-05-14,10.1,12.5,10,31.3,31.5,NA,1.438380187068684,-0.05382270704043487
2018-05-15,10,12.2,10,31.6,31.2,NA,1.3265147282620482,-0.10756498611651447
2018-05-16,10.1,12,9.5,31.5,31.2,NA,1.2615819074013332,0.029563587864694336
2018-05-17,10,12.2,8,31.3,31.2,NA,1.0680371517572333,0.20629508795477464
2018-05-18,10.2,12,8,31,31.4,NA,1.1122818525046705,0.321653688326625
2018-05-19,9.5,12,8,31.4,31.5,NA,0.800374960131035,-0.07521162603262235
2018-05-20,9.9,11.9,9,31.8,31.8,NA,1.0854104812030048,-0.004377228156949572
2018-05-21,NA,12.1,9,NA,31.5,NA,1.2244885735576339,0.11352114556369197
2018-05-22,9.3,11.2,11,31.3,31.4,NA,0.919488853058526,-0.6515177847367927
2018-05-23,9.6,11.8,11,31.1,31.9,NA,1.187777898153746,-0.4873381816761695
2018-05-24,9.5,11.9,10,31.8,31.8,NA,1.0364167595276206,-0.38808744482645025
2018-05-25,9.8,10.8,8.5,31.3,32,NA,0.7294394114043297,0.028219553504484202
2018-05-26,NA,10.7,8.5,NA,32.1,NA,0.5978381544090137,-0.10969659243351874
2018-05-27,9.6,10.9,9.5,31.4,31.2,NA,0.7919977218010701,-0.24308482862555025
2018-05-28,9.7,11.7,8,31.7,31.4,NA,0.8221838837702419,0.0411312296166893
2018-05-29,9.9,12.2,8,31.7,31.5,NA,1.0234790242752854,0.14960004304631086
2018-05-30,10.2,12.4,7.5,31.7,32,NA,1.1374055668113843,0.3961816857346019
2018-05-31,NA,12.8,8,NA,31.9,NA,1.3707197313872945,0.4142364713057303
2018-06-01,10.3,11.6,8,31.6,32.1,NA,1.0670968715537008,0.3822857543449353
2018-06-02,10.6,12.7,9,31.4,31,NA,1.5768035904424753,0.384614043982607
2018-06-03,NA,11.5,9.5,NA,31.3,NA,1.0514064234908815,-0.0902044317170748
2018-06-04,10.2,11.1,7.5,31.5,31.4,NA,0.8457404644044014,0.40897700434159984
2018-06-05,10.3,10.8,9,31.4,31.7,NA,1.0168494429402728,0.2332297595289818
2018-06-06,NA,11.1,10,NA,32,NA,0.9582975303456672,-0.25123567747004333
2018-06-07,10,11,9,31.4,31,NA,0.9280466147108877,0.061176114248666744
2018-06-08,10.1,11.3,8.5,31.4,31,NA,0.9752926793913199,0.1933834118425686
2018-06-09,10.4,11.8,8.5,31.5,28.3,NA,1.2211459473783113,0.35854727018065397
2018-06-10,10.7,12.9,NA,31.2,NA,NA,1.919501103665365,0.13180651121497786
2018-06-11,11,13,NA,31.1,27.1,NA,2.097837869019094,0.27391841840092473
2018-06-12,11.3,12.4,10,30.8,27.7,NA,1.95064193974383,0.6275020871385949
2018-06-13,11,13.2,11,30.8,27.7,NA,2.125692562416228,0.29261287315786705
2018-06-14,NA,12.7,10.5,NA,28.4,NA,1.664921206415825,0.014676392054965657
2018-06-15,11.1,13.4,10.5,31.6,29.8,NA,2.150502849988432,0.42580442602923
2018-06-16,NA,13.7,11,NA,29.1,NA,2.1316251117213696,0.15250546699658107
2018-06-17,NA,13.2,12,NA,29.9,NA,2.065367210813246,-0.10551552721766026
2018-06-18,11.8,11.7,12,31.6,29.6,NA,2.2748597139007782,0.6040070245518554
2018-06-19,11.2,11.9,13.5,32.1,30.2,NA,2.24624068560416,0.026473188992681165
2018-06-20,11.1,11.8,12,34.5,30.4,NA,1.9853885986353725,0.20615745491514542
2018-06-21,10.8,12.3,12,31.5,30.3,NA,1.963893101730676,0.031151043802447174
2018-06-22,NA,12.1,12,NA,30.9,NA,1.625514297744792,-0.340334350620547
2018-06-23,11.4,13.2,NA,31.6,30.8,NA,2.362485512554358,0.44828520525384813
2018-06-24,11.9,13.5,NA,31.4,30.6,NA,2.713444034271156,0.6549068717737483
2018-06-25,11.1,13.1,10,30.9,30.7,NA,2.0185761245375398,0.5072222103794364
2018-06-26,11.4,13.9,11,31.8,30.9,NA,2.4609755121016272,0.5125032658494935
2018-06-27,11.6,14.6,11,27.8,30.2,NA,2.7071422068231277,0.6190035687241909
2018-06-28,11.2,13,11.5,31.7,30.8,NA,2.234556657289869,0.32950645501189485
2018-06-29,11.3,14.3,13,31.5,30.8,NA,2.764638069557411,0.13801112575989483
2018-06-30,11.1,16,11,31.9,31,NA,2.7984524489286007,0.3217487702974117
2018-07-01,11.5,13.9,NA,30.9,30.7,NA,2.690583998308512,0.3444982803657824
2018-07-02,11.2,13.6,NA,31.4,30.8,NA,2.431651363763909,0.24773364136485035
2018-07-03,11.9,14.7,NA,31.2,30.6,NA,3.1970192494163965,0.3828232626636626
2018-07-04,12.5,13.6,NA,30.9,30.8,NA,3.029819630383178,0.9618043202381464
2018-07-05,11.5,13.6,NA,30.8,30.9,NA,2.569690194522202,0.41251918264330384
2018-07-06,11.6,13.7,NA,30.2,31,NA,2.6560010727037358,0.44477406231028044
2018-07-07,11.4,13.9,NA,31.2,30.6,NA,2.6445710547224155,0.28956976660629763
2018-07-08,11.2,14.2,NA,31.4,30.4,NA,2.673438971336528,0.11169183680980796
2018-07-09,11.8,13.9,NA,31.2,30.4,NA,2.828622829066805,0.5092838216442359
2018-07-10,11.7,15,13,31.3,30.5,NA,3.099921019242808,0.35790151845151985
2018-07-11,12.2,15.5,14,30.9,30.2,NA,3.5641293304461024,0.4795254295708884
2018-07-12,11.2,14.4,11,31.8,30.1,NA,2.4840381426788776,0.3941918996452579
2018-07-13,11.3,13.5,11.5,31.8,30.2,NA,2.391293670312965,0.38128022353305274
2018-07-14,NA,14.1,11,NA,30.5,NA,2.291571625564445,0.23789413005217663
2018-07-15,12.1,13.8,11.5,29.8,30.6,NA,2.815066021493236,0.8318878169683794
2018-07-16,11.2,14.3,13,31.6,30.2,NA,2.7200799420754627,0.08131608085143008
2018-07-17,11.2,13.3,13,31.8,30.9,NA,2.4957221709931683,0.09115863362604393
2018-07-18,11.1,12.3,13,31.7,31.2,NA,2.2268062724289264,0.04430614149219391
2018-07-19,10.9,11.9,13,31.7,31.3,NA,2.047946909032113,-0.065146927214888
2018-07-20,10.9,11.9,13,31.8,31.5,NA,2.047946909032113,-0.065146927214888
2018-07-21,10.2,11.6,12,31.9,31.4,NA,1.5394938970813816,-0.3021294387061077
2018-07-22,12.2,11.7,13,31.3,31.5,NA,2.5823310120809757,0.6738571671500658
2018-07-23,12.2,13.2,12.5,31.3,30.8,NA,2.8542482745782136,0.7375583565059673
2018-07-24,12.1,13.1,12.5,30.5,31.1,NA,2.787254369988037,0.6818475668749646
2018-07-25,11.8,13.3,12,31.4,31.1,NA,2.6338321476324493,0.5882589401124731
2018-07-26,11.4,13.6,12.5,31.5,31.1,NA,2.5875263631555496,0.2800609761284105
2018-07-27,11.1,14.2,12,31.1,30.9,NA,2.5238472492328783,0.18253532825607202
2018-07-28,12.4,14.3,11,31.1,31,NA,2.996299895354023,1.0755166938242875
2018-07-29,12.4,16.3,11.5,31.4,31.2,NA,3.509634831644816,0.9773665697572373
2018-07-30,12,15.2,13,31.1,31.2,NA,3.2784669559051114,0.5260181426219896
2018-07-31,11.7,14.9,11.5,31.4,31.3,NA,2.883627059755968,0.594280829282448
2018-08-01,11.4,15.2,13,30.7,30.2,NA,3.0111181910134235,0.18584787317120618
2018-08-02,10,14.9,13,31.1,31.5,NA,2.319997074941465,-0.6049299897149057
2018-08-03,11,14.3,14,30.8,31.8,NA,2.760202475363975,-0.18900404600114212
2018-08-04,11.2,14.5,14,30.1,31.7,NA,2.8941902845443286,-0.07758246673913748
2018-08-05,10.7,14.3,13,31.5,31.8,NA,2.497289304665723,-0.20215914369088991
2018-08-06,NA,14.4,13.5,NA,31.6,NA,2.7457196144360494,-0.07627728614299266
2018-08-07,11.4,14.6,13,31.2,31.6,NA,2.8765035283640477,0.1917534048359745
2018-08-08,12.2,15.5,13,30.9,31.7,NA,3.4348905421936946,0.6364554666065331
2018-08-09,12.2,15,14,30.9,31.6,NA,3.451950444904955,0.4844467059581954
2018-08-10,NA,15.6,NA,NA,31.7,NA,3.397570874884691,-0.014783405384840652
2018-08-11,10.7,15.3,NA,31.5,31.2,NA,2.8866515339558436,-0.4123607070051921
2018-08-12,10.6,15.6,NA,31.6,30.9,NA,2.961532394156056,-0.5353101230421974
2018-08-13,10.8,15.3,NA,31.6,30.8,NA,2.9326644775419424,-0.357432193245707
2018-08-14,10.4,15.5,12,31.6,30.4,NA,2.5036054592662262,-0.2271253047101734
2018-08-15,NA,14.4,13.5,32,31.4,NA,2.7457196144360494,-0.07627728614299266
2018-08-16,11,13.8,10.5,NA,31.5,NA,2.1956878309394017,0.36517236001092096
2018-08-17,11.1,12.6,11.5,31.8,31.8,NA,2.1002554213750035,0.27674843121327664
2018-08-18,NA,13.4,12,31.6,31.6,NA,2.145340467734785,-0.06282119568986112
2018-08-19,10.7,13.2,11.5,31.5,31.2,NA,2.0566375740965883,0.04406271991465209
2018-08-20,NA,12.7,12,NA,31.3,NA,1.865434068509404,-0.21225135603715348
2018-08-21,10.4,13.8,11.5,31.6,30.4,NA,2.057577854300122,-0.13192794647550737
2018-08-22,10.4,14,11.5,31.6,30.6,NA,2.102449408516581,-0.13389645703043024
2018-08-23,NA,13.7,12.5,NA,31.1,NA,2.33213797381495,-0.0744222810955381
2018-08-24,NA,13.6,12,NA,31.4,NA,2.2253137246563215,-0.020126864162063753
2018-08-25,NA,14.7,12.5,NA,31.3,NA,2.7320042584226343,0.1390493765434493
2018-08-26,NA,13.8,13,NA,31.5,NA,2.4389622229735775,-0.1287176980290136
2018-08-27,NA,13.6,12,NA,31.6,NA,2.2253137246563215,-0.020126864162063753
2018-08-28,NA,14.1,13,NA,31,NA,2.5589221083558846,-0.06467620073731546
2018-08-29,NA,13.7,13.5,NA,31.5,NA,2.465813215210669,-0.22570744649028499
2018-08-30,NA,13.6,11,NA,31.5,NA,2.091638483260602,0.13115830123268235
2018-08-31,NA,13.6,13,NA,31.4,NA,2.358988966052041,-0.17141202955680954
2018-09-01,NA,13.8,11.5,NA,31.5,NA,2.23844936088,0.0982100500631075
2018-09-02,NA,13.8,11.5,NA,31.7,NA,2.23844936088,0.0982100500631075
