1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: F20000002FAF0921
Is Mission Active?  true
Mission Start:  Wed Jun 11 16:01:00 PDT 2014
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  2316
Total Samples:  4698
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
8/20/14 4:01:00 AM,C,10
8/20/14 8:01:00 AM,C,13
8/20/14 12:01:00 PM,C,12.5
8/20/14 4:01:00 PM,C,19
8/20/14 8:01:00 PM,C,11.5
8/21/14 12:01:00 AM,C,12.5
8/21/14 4:01:00 AM,C,11
8/21/14 8:01:00 AM,C,12.5
8/21/14 12:01:00 PM,C,12.5
8/21/14 4:01:00 PM,C,27
8/21/14 8:01:00 PM,C,19
8/22/14 12:01:00 AM,C,13.5
8/22/14 4:01:00 AM,C,11
8/22/14 8:01:00 AM,C,11
8/22/14 12:01:00 PM,C,12
8/22/14 4:01:00 PM,C,26.5
8/22/14 8:01:00 PM,C,18
8/23/14 12:01:00 AM,C,13
8/23/14 4:01:00 AM,C,12.5
8/23/14 8:01:00 AM,C,14
8/23/14 12:01:00 PM,C,13
8/23/14 4:01:00 PM,C,22
8/23/14 8:01:00 PM,C,19.5
8/24/14 12:01:00 AM,C,13
8/24/14 4:01:00 AM,C,12
8/24/14 8:01:00 AM,C,12
8/24/14 12:01:00 PM,C,13
8/24/14 4:01:00 PM,C,17
8/24/14 8:01:00 PM,C,16.5
8/25/14 12:01:00 AM,C,12
8/25/14 4:01:00 AM,C,13
8/25/14 8:01:00 AM,C,13.5
8/25/14 12:01:00 PM,C,11.5
8/25/14 4:01:00 PM,C,13
8/25/14 8:01:00 PM,C,15
8/26/14 12:01:00 AM,C,13.5
8/26/14 4:01:00 AM,C,13
8/26/14 8:01:00 AM,C,15
8/26/14 12:01:00 PM,C,14
8/26/14 4:01:00 PM,C,13.5
8/26/14 8:01:00 PM,C,16
8/27/14 12:01:00 AM,C,12.5
8/27/14 4:01:00 AM,C,13.5
8/27/14 8:01:00 AM,C,14
8/27/14 12:01:00 PM,C,19.5
8/27/14 4:01:00 PM,C,13.5
8/27/14 8:01:00 PM,C,14.5
8/28/14 12:01:00 AM,C,12.5
8/28/14 4:01:00 AM,C,13
8/28/14 8:01:00 AM,C,12
8/28/14 12:01:00 PM,C,20
8/28/14 4:01:00 PM,C,11.5
8/28/14 8:01:00 PM,C,13.5
8/29/14 12:01:00 AM,C,12.5
8/29/14 4:01:00 AM,C,12.5
8/29/14 8:01:00 AM,C,13
8/29/14 12:01:00 PM,C,14.5
8/29/14 4:01:00 PM,C,12.5
8/29/14 8:01:00 PM,C,13
8/30/14 12:01:00 AM,C,13
8/30/14 4:01:00 AM,C,12.5
8/30/14 8:01:00 AM,C,12.5
8/30/14 12:01:00 PM,C,14.5
8/30/14 4:01:00 PM,C,13
8/30/14 8:01:00 PM,C,13
8/31/14 12:01:00 AM,C,11
8/31/14 4:01:00 AM,C,12.5
8/31/14 8:01:00 AM,C,13
8/31/14 12:01:00 PM,C,17
8/31/14 4:01:00 PM,C,13
8/31/14 8:01:00 PM,C,13
9/1/14 12:01:00 AM,C,12.5
9/1/14 4:01:00 AM,C,12.5
9/1/14 8:01:00 AM,C,12.5
9/1/14 12:01:00 PM,C,14.5
9/1/14 4:01:00 PM,C,12
9/1/14 8:01:00 PM,C,13
9/2/14 12:01:00 AM,C,12.5
9/2/14 4:01:00 AM,C,12
9/2/14 8:01:00 AM,C,12.5
9/2/14 12:01:00 PM,C,15.5
9/2/14 4:01:00 PM,C,13.5
9/2/14 8:01:00 PM,C,13
9/3/14 12:01:00 AM,C,11.5
9/3/14 4:01:00 AM,C,10.5
9/3/14 8:01:00 AM,C,11
9/3/14 12:01:00 PM,C,14.5
9/3/14 4:01:00 PM,C,19
9/3/14 8:01:00 PM,C,11.5
9/4/14 12:01:00 AM,C,10
9/4/14 4:01:00 AM,C,8
9/4/14 8:01:00 AM,C,10.5
9/4/14 12:01:00 PM,C,13.5
9/4/14 4:01:00 PM,C,25.5
9/4/14 8:01:00 PM,C,11
9/5/14 12:01:00 AM,C,11
9/5/14 4:01:00 AM,C,10
9/5/14 8:01:00 AM,C,10.5
9/5/14 12:01:00 PM,C,11.5
9/5/14 4:01:00 PM,C,29
9/5/14 8:01:00 PM,C,13
9/6/14 12:01:00 AM,C,12.5
9/6/14 4:01:00 AM,C,10.5
9/6/14 8:01:00 AM,C,10.5
9/6/14 12:01:00 PM,C,12.5
9/6/14 4:01:00 PM,C,29.5
9/6/14 8:01:00 PM,C,15.5
9/7/14 12:01:00 AM,C,13
9/7/14 4:01:00 AM,C,11
9/7/14 8:01:00 AM,C,10.5
9/7/14 12:01:00 PM,C,12.5
9/7/14 4:01:00 PM,C,17
9/7/14 8:01:00 PM,C,14.5
9/8/14 12:01:00 AM,C,13
9/8/14 4:01:00 AM,C,13.5
9/8/14 8:01:00 AM,C,12.5
9/8/14 12:01:00 PM,C,11.5
9/8/14 4:01:00 PM,C,15
9/8/14 8:01:00 PM,C,14.5
9/9/14 12:01:00 AM,C,11
9/9/14 4:01:00 AM,C,11
9/9/14 8:01:00 AM,C,9
9/9/14 12:01:00 PM,C,10.5
9/9/14 4:01:00 PM,C,11.5
9/9/14 8:01:00 PM,C,13
9/10/14 12:01:00 AM,C,10.5
9/10/14 4:01:00 AM,C,10.5
9/10/14 8:01:00 AM,C,9.5
9/10/14 12:01:00 PM,C,10.5
9/10/14 4:01:00 PM,C,11
9/10/14 8:01:00 PM,C,11.5
9/11/14 12:01:00 AM,C,10.5
9/11/14 4:01:00 AM,C,11.5
9/11/14 8:01:00 AM,C,9.5
9/11/14 12:01:00 PM,C,16.5
9/11/14 4:01:00 PM,C,12.5
9/11/14 8:01:00 PM,C,12
9/12/14 12:01:00 AM,C,10
9/12/14 4:01:00 AM,C,12.5
9/12/14 8:01:00 AM,C,10
9/12/14 12:01:00 PM,C,18
9/12/14 4:01:00 PM,C,13
9/12/14 8:01:00 PM,C,11
9/13/14 12:01:00 AM,C,9
9/13/14 4:01:00 AM,C,11.5
9/13/14 8:01:00 AM,C,9.5
9/13/14 12:01:00 PM,C,16
9/13/14 4:01:00 PM,C,13
9/13/14 8:01:00 PM,C,12
9/14/14 12:01:00 AM,C,9.5
9/14/14 4:01:00 AM,C,12.5
9/14/14 8:01:00 AM,C,11
9/14/14 12:01:00 PM,C,16.5
9/14/14 4:01:00 PM,C,13
9/14/14 8:01:00 PM,C,13.5
9/15/14 12:01:00 AM,C,10.5
9/15/14 4:01:00 AM,C,10
9/15/14 8:01:00 AM,C,12.5
9/15/14 12:01:00 PM,C,17
9/15/14 4:01:00 PM,C,12
9/15/14 8:01:00 PM,C,13
9/16/14 12:01:00 AM,C,10.5
9/16/14 4:01:00 AM,C,10.5
9/16/14 8:01:00 AM,C,12
9/16/14 12:01:00 PM,C,12.5
9/16/14 4:01:00 PM,C,11.5
9/16/14 8:01:00 PM,C,11.5
9/17/14 12:01:00 AM,C,12
9/17/14 4:01:00 AM,C,11.5
9/17/14 8:01:00 AM,C,12
9/17/14 12:01:00 PM,C,12.5
9/17/14 4:01:00 PM,C,14.5
9/17/14 8:01:00 PM,C,12
9/18/14 12:01:00 AM,C,12.5
9/18/14 4:01:00 AM,C,12.5
9/18/14 8:01:00 AM,C,12
9/18/14 12:01:00 PM,C,12
9/18/14 4:01:00 PM,C,15.5
9/18/14 8:01:00 PM,C,12
9/19/14 12:01:00 AM,C,12
9/19/14 4:01:00 AM,C,12
9/19/14 8:01:00 AM,C,11.5
9/19/14 12:01:00 PM,C,12
9/19/14 4:01:00 PM,C,12.5
9/19/14 8:01:00 PM,C,11.5
9/20/14 12:01:00 AM,C,12
9/20/14 4:01:00 AM,C,11
9/20/14 8:01:00 AM,C,11
9/20/14 12:01:00 PM,C,12
9/20/14 4:01:00 PM,C,14
9/20/14 8:01:00 PM,C,11
9/21/14 12:01:00 AM,C,11
9/21/14 4:01:00 AM,C,10.5
9/21/14 8:01:00 AM,C,11
9/21/14 12:01:00 PM,C,11
9/21/14 4:01:00 PM,C,12.5
9/21/14 8:01:00 PM,C,12.5
9/22/14 12:01:00 AM,C,12
9/22/14 4:01:00 AM,C,12
9/22/14 8:01:00 AM,C,12
9/22/14 12:01:00 PM,C,11
9/22/14 4:01:00 PM,C,14.5
9/22/14 8:01:00 PM,C,12
9/23/14 12:01:00 AM,C,11
9/23/14 4:01:00 AM,C,11
9/23/14 8:01:00 AM,C,12
9/23/14 12:01:00 PM,C,10.5
9/23/14 4:01:00 PM,C,11
9/23/14 8:01:00 PM,C,13
9/24/14 12:01:00 AM,C,12
9/24/14 4:01:00 AM,C,11.5
9/24/14 8:01:00 AM,C,12
9/24/14 12:01:00 PM,C,12
9/24/14 4:01:00 PM,C,11.5
9/24/14 8:01:00 PM,C,11.5
9/25/14 12:01:00 AM,C,11
9/25/14 4:01:00 AM,C,11
9/25/14 8:01:00 AM,C,11
9/25/14 12:01:00 PM,C,11
9/25/14 4:01:00 PM,C,11
9/25/14 8:01:00 PM,C,11.5
9/26/14 12:01:00 AM,C,11
9/26/14 4:01:00 AM,C,11
